Id,SalePrice
2735,145868.83396923263
2736,126628.6609105661
2737,115257.62193520949
2738,125526.89840599964
2739,157918.12301159813
2740,146799.68277438567
2741,155005.55445215874
2742,174301.09302685014
2743,158320.4744852567
2744,173046.62655723863
2745,156545.14800971048
2746,128853.83379009063
2747,172419.41624635807
2748,115976.89328203956
2749,138100.12290381244
2750,124529.5693756782
2751,135423.02231733897
2752,211216.4311735381
2753,146840.7612208028
2754,218839.19978288258
2755,148246.84455349226
2756,92744.21188541153
2757,77109.61871493375
2758,122574.86686846218
2759,171879.58025839832
2760,142698.75823395816
2761,154983.46551149082
2762,143710.00620640558
2763,200721.94015259505
2764,195710.7509140249
2765,281321.6012954884
2766,141685.40598541778
2767,60381.08164995024
2768,107647.92416709173
2769,135345.9610241251
2770,165770.6182045727
2771,110310.97994552855
2772,115320.97336192313
2773,199012.50885917316
2774,161355.86534970673
2775,140020.76866058237
2776,166097.02073403518
2777,187174.32764631463
2778,143198.62992767547
2779,146588.0427124044
2780,109060.33918436035
2781,101942.02203351003
2782,107425.83311780635
2783,112444.5527505849
2784,131273.15807560296
2785,157622.04316026578
2786,85110.06115305936
2787,151670.41785577987
2788,81320.64756823122
2789,192197.51380043197
2790,107666.19166011643
2791,117865.09982226603
2792,88163.4567876684
2793,174475.37343845004
2794,94509.1504862553
2795,134755.80713333818
2796,88129.96936326753
2797,222651.98241800792
2798,127375.66334169148
2799,150046.07497113687
2800,60571.94180193823
2801,116013.59272806463
2802,144782.042619657
2803,162080.4365379815
2804,129952.30651632487
2805,113512.18123267381
2806,82317.79828402656
2807,172755.96423885901
2808,166186.8966079168
2809,126390.60101607
2810,120772.50771135208
2811,185913.35415726993
2812,175388.55915494636
2813,163806.86506310082
2814,153717.92203580774
2815,120159.99450877006
2816,241149.09382396075
2817,163240.86195264268
2818,145674.92246842687
2819,201102.73459037603
2820,133797.48466442735
2821,122005.20318595506
2822,190973.31616974063
2823,289422.6429640204
2824,175451.79703882057
2825,173940.85451275646
2826,142243.85497622378
2827,134821.09822500567
2828,246088.04938303074
2829,247552.31406113482
2830,223400.09541626205
2831,197574.77948539634
2832,240143.45729849418
2833,305259.5856276592
2834,226984.5412560089
2835,231039.8362067188
2836,218915.23899426358
2837,160585.69191304082
2838,130819.86815718794
2839,191398.57952153077
2840,191841.11254698434
2841,212057.9236104188
2842,236049.83073978336
2843,165281.21427658224
2844,178032.12535202666
2845,110888.16928476444
2846,221761.83073338214
2847,205686.65648975084
2848,227353.19057491678
2849,208640.85509570665
2850,290810.153028602
2851,228540.09144708025
2852,238093.67946056998
2853,236596.42476167553
2854,167208.83137403475
2855,218202.59445491107
2856,210181.75077649462
2857,205807.91861948115
2858,219789.4992272025
2859,108277.63488138816
2860,127139.8944440165
2861,128496.67134866514
2862,233502.21803326416
2863,146371.90002632258
2864,266468.2761315878
2865,145760.661388807
2866,166681.19894376933
2867,104335.73348652874
2868,118795.61351629556
2869,102284.90111163515
2870,110488.5607418255
2871,84760.25692258193
2872,25652.578404134372
2873,95811.62302617962
2874,177143.1162681391
2875,120065.21542407805
2876,197837.82851978508
2877,139574.5586118421
2878,149900.79211903503
2879,128733.2019857911
2880,114118.40777875553
2881,125374.91845371411
2882,168746.47868223814
2883,199525.1438093998
2884,196926.8078185718
2885,171263.4559533985
2886,230476.63557406818
2887,110304.40107612009
2888,158559.36560901348
2889,44495.90746816923
2890,88753.08278426598
2891,153666.3107213315
2892,36995.45334850252
2893,92497.3325053472
2894,30046.178388418397
2895,316198.7653725797
2896,272599.46836858103
2897,228362.56797005679
2898,158240.54335088865
2899,239489.25639040093
2900,158675.4081178538
2901,231737.2274276768
2902,215722.21004923084
2903,320845.16314007924
2904,358390.1978840416
2905,78643.4914478825
2906,215883.50245612254
2907,106934.52370034019
2908,129048.52371756616
2909,152536.78603845672
2910,65680.3390236029
2911,58147.552444397705
2912,174430.68468810362
2913,57902.03087992594
2914,58539.29702103813
2915,68268.27213537064
2916,59877.796760829166
2917,150747.69230042095
2918,123267.24296734086
2919,249981.65357430023
